institutionid,scoredate,scoretype,aspectname,scorevalue,ticker,companyname
103247,2021-11-12,Question,CEO Compensation - Success Metrics,100,ALL,The Allstate Corporation
103247,2021-11-12,Question,CEO-to-Employee Pay Ratio,30,ALL,The Allstate Corporation
103247,2021-11-12,Question,Codes of Conduct,100,ALL,The Allstate Corporation
103247,2021-11-12,Question,Codes of Conduct: Coverage,78,ALL,The Allstate Corporation
103247,2021-11-12,Question,Codes of Conduct: Systems/ Procedures,34,ALL,The Allstate Corporation
103247,2021-11-12,Question,Contributions & Other Spending,100,ALL,The Allstate Corporation
103247,2021-11-12,Question,Corruption & Bribery,60,ALL,The Allstate Corporation
103247,2021-11-12,Question,Corruption & Bribery Cases,100,ALL,The Allstate Corporation
103247,2021-11-12,Question,Customer Privacy Information,64,ALL,The Allstate Corporation
103247,2021-11-12,Question,Customer Satisfaction Measurement,100,ALL,The Allstate Corporation
103247,2021-11-12,Question,Dual Class Shares,100,ALL,The Allstate Corporation
103247,2021-11-12,Question,Effective Tax Rate,100,ALL,The Allstate Corporation
103247,2021-11-12,Question,Emerging Risks,30,ALL,The Allstate Corporation
103247,2021-11-12,Question,Family Ownership,,ALL,The Allstate Corporation
103247,2021-11-12,Question,Government Ownership,100,ALL,The Allstate Corporation
103247,2021-11-12,Question,IT Security/ Cybersecurity Breaches,58,ALL,The Allstate Corporation
103247,2021-11-12,Question,IT Security/ Cybersecurity Governance,50,ALL,The Allstate Corporation
103247,2021-11-12,Question,IT Security/ Cybersecurity Measures,60,ALL,The Allstate Corporation
103247,2021-11-12,Question,IT Security/ Cybersecurity Process & Infrastructure,0,ALL,The Allstate Corporation
103247,2021-11-12,Question,Integration of ESG Criteria for Asset Owners,60,ALL,The Allstate Corporation
103247,2021-11-12,Question,Integration of ESG Criteria in Asset Management (INS),,ALL,The Allstate Corporation
103247,2021-11-12,Question,Largest Contributions & Expenditures,36,ALL,The Allstate Corporation
103247,2021-11-12,Question,Management Ownership,100,ALL,The Allstate Corporation
103247,2021-11-12,Question,Management Ownership Requirements,60,ALL,The Allstate Corporation
103247,2021-11-12,Question,Material Issues for Enterprise Value Creation,50,ALL,The Allstate Corporation
103247,2021-11-12,Question,Materiality Analysis,63,ALL,The Allstate Corporation
103247,2021-11-12,Question,Non-Executive Chairperson/ Lead Director,60,ALL,The Allstate Corporation
103247,2021-11-12,Question,Privacy Policy: Systems/ Procedures,68,ALL,The Allstate Corporation
103247,2021-11-12,Question,Reporting on breaches,50,ALL,The Allstate Corporation
103247,2021-11-12,Question,Risk Culture,32,ALL,The Allstate Corporation
103247,2021-11-12,Question,Risk Governance,60,ALL,The Allstate Corporation
103247,2021-11-12,Question,Sustainable Insurance Underwriting Policy,30,ALL,The Allstate Corporation
103247,2021-11-12,Question,Sustainable Insurance Underwriting Products & Services,15,ALL,The Allstate Corporation
103247,2021-11-12,Question,Sustainable Investing Products & Services,,ALL,The Allstate Corporation
103247,2021-11-12,Question,Tax Reporting,20,ALL,The Allstate Corporation
103247,2021-11-12,Question,Tax Strategy and Governance,0,ALL,The Allstate Corporation
103247,2021-11-12,Question,Absentee Rate,53,ALL,The Allstate Corporation
103247,2021-11-12,Question,Access to Insurance/ Social Value Added,0,ALL,The Allstate Corporation
103247,2021-11-12,Question,Corporate Citizenship Strategy,80,ALL,The Allstate Corporation
103247,2021-11-12,Question,Discrimination & Harassment,30,ALL,The Allstate Corporation
103247,2021-11-12,Question,Employee Development Programs,50,ALL,The Allstate Corporation
103247,2021-11-12,Question,Employee Support Programs,15,ALL,The Allstate Corporation
103247,2021-11-12,Question,Employee Turnover Rate,47,ALL,The Allstate Corporation
103247,2021-11-12,Question,Financial Inclusion Measurement & Impact,85,ALL,The Allstate Corporation
103247,2021-11-12,Question,Freedom of Association,0,ALL,The Allstate Corporation
103247,2021-11-12,Question,Gender Pay Indicators,38,ALL,The Allstate Corporation
103247,2021-11-12,Question,Hiring,85,ALL,The Allstate Corporation
103247,2021-11-12,Question,Human Capital Return on Investment,86,ALL,The Allstate Corporation
103247,2021-11-12,Question,Human Rights Assessment,97,ALL,The Allstate Corporation
103247,2021-11-12,Question,Human Rights Commitment,80,ALL,The Allstate Corporation
103247,2021-11-12,Question,Human Rights Due Diligence Process,50,ALL,The Allstate Corporation
103247,2021-11-12,Question,Human Rights Mitigation & Remediation,0,ALL,The Allstate Corporation
103247,2021-11-12,Question,Long-Term Incentives for Employees,0,ALL,The Allstate Corporation
103247,2021-11-12,Question,OHS Governance Oversight,17,ALL,The Allstate Corporation
103247,2021-11-12,Question,People Analytics,100,ALL,The Allstate Corporation
103247,2021-11-12,Question,Philanthropic Contributions,80,ALL,The Allstate Corporation
103247,2021-11-12,Question,Social Reporting - Assurance,0,ALL,The Allstate Corporation
103247,2021-11-12,Question,Social Reporting - Coverage,67,ALL,The Allstate Corporation
103247,2021-11-12,Question,Strategic Workforce Planning,65,ALL,The Allstate Corporation
103247,2021-11-12,Question,Training & Development Inputs,60,ALL,The Allstate Corporation
103247,2021-11-12,Question,Trend of Employee Wellbeing,71,ALL,The Allstate Corporation
103247,2021-11-12,Question,Type of Performance Appraisal,80,ALL,The Allstate Corporation
103247,2021-11-12,Question,Type of Philanthropic Activities,50,ALL,The Allstate Corporation
103247,2021-11-12,Question,Workforce Breakdown: Gender,77,ALL,The Allstate Corporation
103247,2021-11-12,Question,Workforce Breakdown: Other Minorities,0,ALL,The Allstate Corporation
103247,2021-11-12,Question,Workforce Breakdown: Race/ Ethnicity & Nationality,100,ALL,The Allstate Corporation
103247,2021-11-12,Dimension,Economic Governance Dimension,58,ALL,The Allstate Corporation
103247,2021-11-12,Dimension,Environmental Dimension,55,ALL,The Allstate Corporation
103247,2021-11-12,Dimension,Social Dimension,48,ALL,The Allstate Corporation
103247,2021-11-12,Criteria,Climate Strategy,54,ALL,The Allstate Corporation
103247,2021-11-12,Criteria,Environmental Reporting,50,ALL,The Allstate Corporation
103247,2021-11-12,Criteria,Operational Eco-Efficiency,65,ALL,The Allstate Corporation
103247,2021-11-12,Criteria,Business Ethics,77,ALL,The Allstate Corporation
103247,2021-11-12,Criteria,Corporate Governance,78,ALL,The Allstate Corporation
103247,2021-11-12,Criteria,Customer Relationship Management,100,ALL,The Allstate Corporation
103247,2021-11-12,Criteria,Information Security/ Cybersecurity & System Availability,39,ALL,The Allstate Corporation
103247,2021-11-12,Criteria,Materiality,54,ALL,The Allstate Corporation
103247,2021-11-12,Criteria,Policy Influence,76,ALL,The Allstate Corporation
103247,2021-11-12,Criteria,Privacy Protection,57,ALL,The Allstate Corporation
103247,2021-11-12,Criteria,Risk & Crisis Management,45,ALL,The Allstate Corporation
103247,2021-11-12,Criteria,Sustainable Finance,35,ALL,The Allstate Corporation
103247,2021-11-12,Criteria,Tax Strategy,27,ALL,The Allstate Corporation
103247,2021-11-12,Criteria,Corporate Citizenship & Philanthropy,72,ALL,The Allstate Corporation
103247,2021-11-12,Criteria,Financial Inclusion,26,ALL,The Allstate Corporation
103247,2021-11-12,Criteria,Human Capital Development,64,ALL,The Allstate Corporation
103247,2021-11-12,Criteria,Human Rights,57,ALL,The Allstate Corporation
103247,2021-11-12,Criteria,Labor Practice Indicators,40,ALL,The Allstate Corporation
103247,2021-11-12,Criteria,Occupational Health & Safety,27,ALL,The Allstate Corporation
103247,2021-11-12,Criteria,Social Reporting,34,ALL,The Allstate Corporation
103247,2021-11-12,Criteria,Talent Attraction & Retention,60,ALL,The Allstate Corporation
103247,2021-11-12,S&P Global ESG Score,S&P Global ESG Score,53,ALL,The Allstate Corporation
103247,2021-11-12,Question,Climate Risk Assessment - Transition Risks,35,ALL,The Allstate Corporation
103247,2021-11-12,Question,Climate Risk Management,100,ALL,The Allstate Corporation
103247,2021-11-12,Question,Climate-Related Management Incentives,36,ALL,The Allstate Corporation
103247,2021-11-12,Question,Climate-Related Scenario Analysis,40,ALL,The Allstate Corporation
103247,2021-11-12,Question,Direct Greenhouse Gas Emissions (Scope 1),70,ALL,The Allstate Corporation
103247,2021-11-12,Question,Emissions Reduction Targets,80,ALL,The Allstate Corporation
103247,2021-11-12,Question,Emissions from Business Travel,70,ALL,The Allstate Corporation
103247,2021-11-12,Question,Energy Use,70,ALL,The Allstate Corporation
103247,2021-11-12,Question,Environmental Reporting - Coverage,100,ALL,The Allstate Corporation
103247,2021-11-12,Question,Indirect Greenhouse Gas Emissions (Scope 2),70,ALL,The Allstate Corporation
103247,2021-11-12,Question,Indirect Greenhouse Gas Emissions (Scope 3),100,ALL,The Allstate Corporation
103247,2021-11-12,Question,Internal Carbon Pricing,0,ALL,The Allstate Corporation
103247,2021-11-12,Question,Low-Carbon Products,30,ALL,The Allstate Corporation
103247,2021-11-12,Question,Physical Climate Risk Adaptation,0,ALL,The Allstate Corporation
103247,2021-11-12,Question,Sustainability Reporting Assurance,0,ALL,The Allstate Corporation
103247,2021-11-12,Question,TCFD Disclosure,100,ALL,The Allstate Corporation
103247,2021-11-12,Question,Waste Disposal,19,ALL,The Allstate Corporation
103247,2021-11-12,Question,Water Use,80,ALL,The Allstate Corporation
103247,2021-11-12,Question,Anti-Competitive Practices,100,ALL,The Allstate Corporation
103247,2021-11-12,Question,Board Average Tenure,100,ALL,The Allstate Corporation
103247,2021-11-12,Question,Board Diversity Policy,100,ALL,The Allstate Corporation
103247,2021-11-12,Question,Board Effectiveness,76,ALL,The Allstate Corporation
103247,2021-11-12,Question,Board Gender Diversity,50,ALL,The Allstate Corporation
103247,2021-11-12,Question,Board Industry Experience,76,ALL,The Allstate Corporation
103247,2021-11-12,Question,Board Type,95,ALL,The Allstate Corporation
103247,2021-11-12,Question,Breaches of Customer Privacy: Complaints,40,ALL,The Allstate Corporation
103247,2021-11-12,Question,CEO Compensation - Long-Term Performance Alignment,38,ALL,The Allstate Corporation
103247,2021-11-12,Question,CEO Compensation - Success Metrics,100,ALL,The Allstate Corporation
103247,2021-11-12,Question,CEO-to-Employee Pay Ratio,30,ALL,The Allstate Corporation
103247,2021-11-12,Question,Codes of Conduct,100,ALL,The Allstate Corporation
103247,2021-11-12,Question,Codes of Conduct: Coverage,78,ALL,The Allstate Corporation
103247,2021-11-12,Question,Codes of Conduct: Systems/ Procedures,34,ALL,The Allstate Corporation
103247,2021-11-12,Question,Contributions & Other Spending,100,ALL,The Allstate Corporation
103247,2021-11-12,Question,Corruption & Bribery,60,ALL,The Allstate Corporation
103247,2021-11-12,Question,Corruption & Bribery Cases,100,ALL,The Allstate Corporation
103247,2021-11-12,Question,Customer Privacy Information,64,ALL,The Allstate Corporation
103247,2021-11-12,Question,Customer Satisfaction Measurement,100,ALL,The Allstate Corporation
103247,2021-11-12,Question,Dual Class Shares,100,ALL,The Allstate Corporation
103247,2021-11-12,Question,Effective Tax Rate,100,ALL,The Allstate Corporation
103247,2021-11-12,Question,Emerging Risks,30,ALL,The Allstate Corporation
103247,2021-11-12,Question,Family Ownership,,ALL,The Allstate Corporation
103247,2021-11-12,Question,Government Ownership,100,ALL,The Allstate Corporation
103247,2021-11-12,Question,IT Security/ Cybersecurity Breaches,58,ALL,The Allstate Corporation
103247,2021-11-12,Question,IT Security/ Cybersecurity Governance,50,ALL,The Allstate Corporation
103247,2021-11-12,Question,IT Security/ Cybersecurity Measures,60,ALL,The Allstate Corporation
103247,2021-11-12,Question,IT Security/ Cybersecurity Process & Infrastructure,0,ALL,The Allstate Corporation
103247,2021-11-12,Question,Integration of ESG Criteria for Asset Owners,60,ALL,The Allstate Corporation
103247,2021-11-12,Question,Integration of ESG Criteria in Asset Management (INS),,ALL,The Allstate Corporation
103247,2021-11-12,Question,Largest Contributions & Expenditures,36,ALL,The Allstate Corporation
103247,2021-11-12,Question,Management Ownership,100,ALL,The Allstate Corporation
103247,2021-11-12,Question,Management Ownership Requirements,60,ALL,The Allstate Corporation
103247,2021-11-12,Question,Material Issues for Enterprise Value Creation,50,ALL,The Allstate Corporation
103247,2021-11-12,Question,Materiality Analysis,63,ALL,The Allstate Corporation
103247,2021-11-12,Question,Non-Executive Chairperson/ Lead Director,60,ALL,The Allstate Corporation
103247,2021-11-12,Question,Privacy Policy: Systems/ Procedures,68,ALL,The Allstate Corporation
103247,2021-11-12,Question,Reporting on breaches,50,ALL,The Allstate Corporation
103247,2021-11-12,Question,Risk Culture,32,ALL,The Allstate Corporation
103247,2021-11-12,Question,Risk Governance,60,ALL,The Allstate Corporation
103247,2021-11-12,Question,Sustainable Insurance Underwriting Policy,30,ALL,The Allstate Corporation
103247,2021-11-12,Question,Sustainable Insurance Underwriting Products & Services,15,ALL,The Allstate Corporation
103247,2021-11-12,Question,Sustainable Investing Products & Services,,ALL,The Allstate Corporation
103247,2021-11-12,Question,Tax Reporting,20,ALL,The Allstate Corporation
103247,2021-11-12,Question,Tax Strategy and Governance,0,ALL,The Allstate Corporation
103247,2021-11-12,Question,Absentee Rate,0,ALL,The Allstate Corporation
103247,2021-11-12,Question,Access to Insurance/ Social Value Added,0,ALL,The Allstate Corporation
103247,2021-11-12,Question,Corporate Citizenship Strategy,80,ALL,The Allstate Corporation
103247,2021-11-12,Question,Discrimination & Harassment,30,ALL,The Allstate Corporation
103247,2021-11-12,Question,Employee Development Programs,50,ALL,The Allstate Corporation
103247,2021-11-12,Question,Employee Support Programs,15,ALL,The Allstate Corporation
103247,2021-11-12,Question,Employee Turnover Rate,47,ALL,The Allstate Corporation
103247,2021-11-12,Question,Financial Inclusion Measurement & Impact,85,ALL,The Allstate Corporation
103247,2021-11-12,Question,Freedom of Association,0,ALL,The Allstate Corporation
103247,2021-11-12,Question,Gender Pay Indicators,0,ALL,The Allstate Corporation
103247,2021-11-12,Question,Hiring,85,ALL,The Allstate Corporation
103247,2021-11-12,Question,Human Capital Return on Investment,86,ALL,The Allstate Corporation
103247,2021-11-12,Question,Human Rights Assessment,97,ALL,The Allstate Corporation
103247,2021-11-12,Question,Human Rights Commitment,80,ALL,The Allstate Corporation
103247,2021-11-12,Question,Human Rights Due Diligence Process,50,ALL,The Allstate Corporation
103247,2021-11-12,Question,Human Rights Mitigation & Remediation,0,ALL,The Allstate Corporation
103247,2021-11-12,Question,Long-Term Incentives for Employees,0,ALL,The Allstate Corporation
103247,2021-11-12,Question,OHS Governance Oversight,17,ALL,The Allstate Corporation
103247,2021-11-12,Question,People Analytics,100,ALL,The Allstate Corporation
103247,2021-11-12,Question,Philanthropic Contributions,80,ALL,The Allstate Corporation
103247,2021-11-12,Question,Social Reporting - Assurance,0,ALL,The Allstate Corporation
103247,2021-11-12,Question,Social Reporting - Coverage,67,ALL,The Allstate Corporation
103247,2021-11-12,Question,Strategic Workforce Planning,65,ALL,The Allstate Corporation
103247,2021-11-12,Question,Training & Development Inputs,60,ALL,The Allstate Corporation
